transaction_id,product,price,quantity,region
824,Keyboard,781,2,Tabuk
825,Keyboard,81,3,Abha
826,Keyboard,1204,4,Dammam
827,Laptop,1009,2,Tabuk
828,Keyboard,768,4,Riyadh
829,Tablet,535,3,Riyadh
830,Laptop,1785,2,Jeddah
831,Tablet,759,3,Riyadh
832,Keyboard,1788,2,Dammam
833,Laptop,803,4,Jeddah
834,Monitor,966,5,Riyadh
835,Keyboard,1652,4,Dammam
836,Phone,419,2,Abha
837,Monitor,378,3,Tabuk
838,Tablet,369,3,Riyadh
839,Laptop,1750,3,Abha
840,Tablet,1109,5,Dammam
841,Monitor,321,3,Dammam
842,Monitor,852,1,Riyadh
843,Phone,1530,5,Tabuk
844,Laptop,1527,4,Tabuk
845,Tablet,614,1,Abha
846,Monitor,1012,3,Dammam
847,Laptop,72,5,Dammam
848,Keyboard,496,2,Dammam
849,Keyboard,284,5,Riyadh
850,Keyboard,559,4,Jeddah
851,Monitor,816,5,Dammam
852,Monitor,1088,2,Dammam
853,Tablet,555,3,Dammam
854,Tablet,556,4,Tabuk
855,Phone,1080,4,Riyadh
856,Keyboard,55,3,Tabuk
857,Phone,1350,1,Abha
858,Phone,746,3,Dammam
859,Monitor,532,4,Dammam
860,Laptop,1283,4,Riyadh
861,Monitor,554,5,Riyadh
862,Monitor,1221,1,Abha
863,Tablet,771,5,Riyadh
864,Tablet,876,5,Jeddah
865,Monitor,1912,3,Jeddah
866,Keyboard,1028,4,Tabuk
867,Keyboard,1896,4,Jeddah
868,Monitor,441,4,Jeddah
869,Keyboard,591,4,Riyadh
870,Tablet,1484,1,Abha
871,Monitor,854,3,Dammam
872,Keyboard,1423,4,Abha
873,Keyboard,108,2,Riyadh
874,Tablet,486,3,Jeddah
875,Monitor,150,5,Dammam
876,Monitor,1901,2,Abha
877,Phone,1759,1,Jeddah
878,Keyboard,765,1,Abha
879,Laptop,986,5,Tabuk
880,Keyboard,1631,2,Dammam
881,Phone,249,3,Tabuk
882,Phone,1846,1,Dammam
883,Keyboard,51,5,Tabuk
884,Phone,1154,2,Tabuk
885,Monitor,229,1,Abha
886,Tablet,1351,5,Tabuk
887,Tablet,123,1,Abha
888,Phone,749,3,Abha
889,Tablet,473,2,Riyadh
890,Keyboard,1017,1,Dammam
891,Tablet,565,5,Abha
892,Tablet,974,2,Jeddah
893,Laptop,1875,1,Abha
894,Monitor,1906,4,Tabuk
895,Keyboard,693,3,Riyadh
896,Phone,762,1,Dammam
897,Monitor,1116,4,Riyadh
898,Tablet,1483,5,Jeddah
899,Monitor,1990,1,Abha
900,Tablet,1082,2,Tabuk
901,Tablet,676,4,Riyadh
902,Keyboard,583,4,Tabuk
903,Keyboard,1712,3,Jeddah
904,Monitor,680,3,Tabuk
905,Tablet,1868,2,Dammam
906,Monitor,1381,5,Riyadh
907,Laptop,1393,5,Tabuk
908,Keyboard,2000,1,Tabuk
909,Laptop,1042,5,Dammam
910,Phone,1475,1,Abha
911,Monitor,1658,4,Riyadh
912,Monitor,220,4,Abha
913,Monitor,556,3,Riyadh
914,Monitor,1484,3,Abha
915,Phone,1707,4,Abha
916,Laptop,1764,2,Abha
917,Phone,55,3,Riyadh
918,Monitor,869,1,Dammam
919,Monitor,1924,1,Dammam
920,Monitor,1248,5,Jeddah
921,Tablet,616,3,Tabuk
922,Laptop,378,2,Jeddah
923,Laptop,1197,4,Riyadh
924,Tablet,995,4,Tabuk
925,Laptop,61,5,Riyadh
926,Keyboard,1710,3,Abha
927,Tablet,1751,1,Jeddah
928,Keyboard,285,4,Abha
929,Phone,452,3,Tabuk
930,Monitor,992,3,Jeddah
931,Laptop,1937,1,Riyadh
932,Phone,72,5,Jeddah
933,Laptop,267,1,Riyadh
934,Keyboard,1321,1,Jeddah
935,Monitor,70,1,Abha
936,Phone,1658,5,Jeddah
937,Phone,642,2,Abha
938,Laptop,1952,3,Jeddah
939,Phone,1357,4,Jeddah
940,Laptop,270,4,Jeddah
941,Laptop,1143,1,Tabuk
942,Monitor,66,5,Abha
943,Tablet,1229,3,Jeddah
944,Monitor,1170,4,Jeddah
945,Phone,1762,1,Riyadh
946,Keyboard,621,4,Riyadh
947,Laptop,1707,2,Abha
948,Tablet,1820,1,Tabuk
949,Tablet,460,5,Abha
950,Monitor,1902,3,Riyadh
951,Keyboard,363,5,Abha
952,Laptop,151,2,Jeddah
953,Phone,175,2,Tabuk
954,Phone,893,1,Abha
955,Monitor,1659,4,Abha
956,Laptop,1999,2,Jeddah
957,Phone,631,3,Dammam
958,Tablet,491,5,Abha
959,Keyboard,958,4,Dammam
960,Keyboard,773,5,Jeddah
961,Laptop,704,2,Jeddah
962,Keyboard,559,1,Riyadh
963,Monitor,1794,2,Abha
964,Laptop,1666,3,Jeddah
965,Phone,1288,1,Riyadh
966,Phone,697,4,Jeddah
967,Phone,1385,5,Dammam
968,Phone,741,2,Riyadh
969,Laptop,1136,3,Abha
970,Phone,1787,3,Riyadh
971,Monitor,1573,3,Tabuk
972,Laptop,943,3,Abha
973,Phone,1633,2,Abha
974,Monitor,1472,1,Riyadh
975,Monitor,605,1,Abha
976,Laptop,535,4,Dammam
977,Monitor,1078,2,Abha
978,Phone,1319,5,Dammam
979,Keyboard,1048,4,Dammam
980,Keyboard,1693,1,Jeddah
981,Laptop,453,3,Jeddah
982,Laptop,107,4,Dammam
983,Monitor,1225,5,Abha
984,Laptop,1664,3,Dammam
985,Keyboard,1704,3,Jeddah
986,Keyboard,1713,1,Dammam
987,Tablet,1054,1,Jeddah
988,Phone,544,3,Dammam
989,Monitor,1629,3,Abha
990,Monitor,148,2,Dammam
991,Phone,743,4,Dammam
992,Monitor,1139,4,Riyadh
993,Monitor,525,1,Abha
994,Monitor,892,3,Tabuk
995,Laptop,1434,1,Jeddah
996,Monitor,1279,3,Dammam
997,Laptop,1193,3,Abha
998,Tablet,391,1,Jeddah
999,Laptop,406,1,Jeddah
1000,Laptop,1146,2,Dammam
1001,Laptop,871,2,Dammam
1002,Keyboard,176,1,Dammam
1003,Tablet,1790,1,Riyadh
1004,Tablet,891,3,Jeddah
1005,Tablet,878,3,Tabuk
1006,Keyboard,1785,3,Tabuk
1007,Phone,1657,4,Dammam
1008,Laptop,161,2,Riyadh
1009,Keyboard,1371,1,Abha
1010,Monitor,816,1,Dammam
1011,Keyboard,1999,1,Jeddah
1012,Laptop,1122,5,Dammam
1013,Phone,813,2,Riyadh
1014,Monitor,505,4,Jeddah
1015,Laptop,911,3,Tabuk
1016,Phone,1056,3,Tabuk
1017,Phone,1562,1,Riyadh
1018,Keyboard,1389,5,Riyadh
1019,Tablet,933,1,Dammam
1020,Laptop,132,2,Jeddah
1021,Phone,208,4,Jeddah
1022,Laptop,453,3,Jeddah
1023,Monitor,1733,4,Jeddah
1024,Keyboard,1329,5,Abha
1025,Tablet,1101,1,Jeddah
1026,Monitor,236,4,Riyadh
1027,Keyboard,1408,3,Riyadh
1028,Phone,1323,3,Abha
1029,Laptop,1289,4,Riyadh
1030,Phone,1362,2,Abha
1031,Phone,1858,3,Tabuk
1032,Laptop,370,3,Dammam
1033,Tablet,117,5,Jeddah
1034,Keyboard,971,2,Abha
1035,Laptop,408,5,Tabuk
1036,Tablet,1921,1,Tabuk
1037,Keyboard,1349,4,Jeddah
1038,Laptop,1457,5,Tabuk
1039,Monitor,559,5,Abha
1040,Keyboard,975,1,Jeddah
1041,Keyboard,1463,5,Tabuk
1042,Phone,773,5,Abha
1043,Tablet,1264,3,Jeddah
1044,Keyboard,853,4,Riyadh
1045,Keyboard,914,3,Dammam
1046,Keyboard,1997,1,Riyadh
1047,Laptop,698,1,Abha
1048,Laptop,1254,3,Jeddah
1049,Monitor,1912,4,Tabuk
1050,Keyboard,542,2,Tabuk
1051,Phone,1608,2,Tabuk
1052,Keyboard,492,4,Jeddah
1053,Phone,801,1,Riyadh
1054,Monitor,1715,2,Riyadh
1055,Monitor,1534,4,Dammam
1056,Monitor,1441,5,Dammam
1057,Tablet,1989,4,Dammam
1058,Keyboard,233,1,Abha
1059,Phone,385,5,Tabuk
1060,Phone,1064,4,Jeddah
1061,Monitor,1906,5,Tabuk
1062,Keyboard,1862,2,Abha
1063,Phone,1980,5,Jeddah
1064,Tablet,316,5,Riyadh
1065,Laptop,1356,3,Tabuk
1066,Laptop,1766,4,Abha
1067,Tablet,898,1,Dammam
1068,Keyboard,75,5,Dammam
1069,Phone,214,1,Dammam
1070,Tablet,579,1,Dammam
1071,Phone,1775,1,Dammam
1072,Tablet,120,4,Abha
1073,Tablet,381,3,Riyadh
1074,Tablet,471,2,Abha
1075,Phone,1126,3,Tabuk
1076,Tablet,283,3,Jeddah
1077,Phone,501,3,Riyadh
1078,Laptop,797,2,Jeddah
1079,Laptop,1026,3,Riyadh
1080,Laptop,782,2,Riyadh
1081,Laptop,351,4,Jeddah
1082,Laptop,1393,1,Dammam
1083,Tablet,197,4,Riyadh
1084,Tablet,1617,3,Riyadh
1085,Phone,1737,2,Dammam
1086,Monitor,1129,3,Riyadh
1087,Tablet,708,2,Tabuk
1088,Tablet,973,5,Dammam
1089,Monitor,978,4,Tabuk
1090,Laptop,1963,4,Dammam
1091,Tablet,653,3,Jeddah
1092,Monitor,1556,2,Dammam
1093,Phone,442,5,Dammam
1094,Phone,1415,4,Riyadh
1095,Monitor,1697,2,Dammam
1096,Tablet,1309,4,Jeddah
1097,Keyboard,1353,1,Riyadh
1098,Monitor,1944,5,Dammam
1099,Laptop,1403,2,Tabuk
1100,Keyboard,1405,2,Dammam
1101,Phone,1378,2,Abha
1102,Tablet,1968,1,Abha
1103,Monitor,1639,4,Jeddah
1104,Phone,1193,2,Dammam
1105,Laptop,113,5,Riyadh
1106,Laptop,1291,4,Tabuk
1107,Tablet,1662,5,Jeddah
1108,Phone,736,5,Abha
1109,Laptop,1243,5,Tabuk
1110,Tablet,774,1,Abha
1111,Keyboard,1558,4,Jeddah
1112,Keyboard,936,2,Tabuk
1113,Keyboard,577,4,Dammam
1114,Keyboard,111,5,Jeddah
1115,Laptop,438,4,Abha
1116,Phone,1707,3,Abha
1117,Monitor,889,2,Tabuk
1118,Phone,945,1,Tabuk
1119,Keyboard,168,5,Riyadh
1120,Phone,1391,4,Abha
1121,Keyboard,282,5,Tabuk
1122,Keyboard,1469,1,Dammam
1123,Phone,473,2,Dammam
1124,Laptop,1643,3,Dammam
1125,Monitor,836,2,Dammam
1126,Phone,836,2,Jeddah
1127,Keyboard,287,2,Riyadh
1128,Laptop,768,4,Jeddah
1129,Keyboard,51,1,Dammam
1130,Phone,1309,4,Jeddah
1131,Phone,129,4,Tabuk
1132,Tablet,1123,2,Tabuk
1133,Phone,880,5,Tabuk
1134,Keyboard,1385,2,Abha
1135,Laptop,1139,2,Dammam
1136,Tablet,888,3,Dammam
1137,Laptop,1458,3,Jeddah
1138,Tablet,493,2,Tabuk
1139,Laptop,1608,1,Jeddah
1140,Tablet,359,4,Abha
1141,Tablet,1612,3,Tabuk
1142,Monitor,1492,4,Jeddah
1143,Keyboard,1688,2,Abha
1144,Keyboard,608,5,Riyadh
1145,Tablet,192,2,Abha
1146,Keyboard,432,3,Tabuk
1147,Keyboard,834,4,Tabuk
1148,Tablet,1521,4,Dammam
1149,Phone,1588,5,Riyadh
1150,Laptop,937,4,Jeddah
1151,Laptop,442,1,Riyadh
1152,Keyboard,1686,4,Tabuk
1153,Monitor,460,1,Abha
1154,Keyboard,120,5,Dammam
1155,Monitor,85,3,Tabuk
1156,Keyboard,957,5,Dammam
1157,Tablet,711,5,Jeddah
1158,Monitor,1589,4,Tabuk
1159,Keyboard,1553,1,Riyadh
1160,Monitor,1449,1,Riyadh
1161,Laptop,1973,2,Riyadh
1162,Phone,909,2,Jeddah
1163,Laptop,818,2,Jeddah
1164,Phone,946,2,Tabuk
1165,Phone,660,1,Riyadh
1166,Phone,502,2,Riyadh
1167,Phone,359,4,Riyadh
1168,Laptop,219,2,Jeddah
1169,Tablet,453,5,Abha
1170,Monitor,471,2,Abha
1171,Monitor,1675,2,Dammam
1172,Tablet,206,3,Riyadh
1173,Monitor,178,3,Riyadh
1174,Tablet,1591,1,Riyadh
1175,Tablet,982,3,Jeddah
1176,Tablet,1417,1,Jeddah
1177,Monitor,116,5,Jeddah
1178,Phone,1732,4,Jeddah
1179,Monitor,1945,2,Jeddah
1180,Tablet,991,2,Jeddah
1181,Monitor,224,5,Dammam
1182,Tablet,1053,2,Riyadh
1183,Tablet,1264,2,Dammam
1184,Laptop,956,5,Riyadh
1185,Laptop,478,5,Dammam
1186,Laptop,408,3,Dammam
1187,Laptop,1899,2,Abha
1188,Phone,1279,2,Tabuk
1189,Phone,1598,1,Jeddah
1190,Phone,584,3,Dammam
1191,Phone,73,2,Jeddah
1192,Keyboard,934,1,Dammam
1193,Tablet,1762,5,Riyadh
1194,Tablet,1405,1,Abha
1195,Keyboard,586,3,Jeddah
1196,Monitor,1340,3,Abha
1197,Keyboard,1459,1,Dammam
1198,Laptop,291,2,Dammam
1199,Tablet,1414,5,Dammam
1200,Keyboard,259,5,Jeddah
1201,Laptop,1033,1,Jeddah
1202,Tablet,1130,2,Abha
1203,Tablet,683,1,Riyadh
1204,Tablet,1769,4,Abha
1205,Monitor,549,1,Abha
1206,Keyboard,1758,4,Abha
1207,Laptop,1538,1,Abha
1208,Phone,1066,1,Jeddah
1209,Keyboard,1684,5,Abha
1210,Monitor,899,2,Dammam
1211,Tablet,421,5,Abha
1212,Keyboard,1114,3,Dammam
1213,Keyboard,1722,4,Dammam
1214,Tablet,615,4,Jeddah
1215,Laptop,1365,2,Dammam
1216,Tablet,1735,3,Riyadh
1217,Keyboard,1227,2,Dammam
1218,Laptop,480,4,Tabuk
1219,Monitor,1005,3,Tabuk
1220,Keyboard,304,3,Dammam
1221,Tablet,186,4,Tabuk
1222,Monitor,1903,2,Tabuk
1223,Phone,566,5,Abha
1224,Laptop,1968,3,Jeddah
1225,Laptop,1411,5,Riyadh
1226,Monitor,1638,2,Riyadh
1227,Tablet,1026,2,Jeddah
1228,Phone,1438,3,Jeddah
1229,Phone,792,1,Tabuk
1230,Keyboard,882,1,Jeddah
1231,Keyboard,1105,5,Dammam
1232,Monitor,1913,1,Tabuk
1233,Keyboard,1774,2,Tabuk
1234,Monitor,1261,3,Jeddah
1235,Tablet,866,2,Riyadh
1236,Tablet,990,5,Dammam
1237,Phone,1161,2,Tabuk
1238,Keyboard,563,3,Abha
1239,Phone,596,5,Abha
1240,Phone,1810,2,Riyadh
1241,Monitor,551,1,Jeddah
1242,Phone,207,1,Dammam
1243,Phone,353,1,Riyadh
1244,Monitor,1084,5,Dammam
1245,Laptop,1880,5,Abha
1246,Monitor,1322,4,Abha
1247,Laptop,148,2,Tabuk
1248,Tablet,1135,3,Jeddah
1249,Phone,290,1,Abha
1250,Monitor,113,3,Dammam
1251,Keyboard,1584,3,Dammam
1252,Keyboard,690,4,Abha
1253,Phone,571,1,Riyadh
1254,Phone,1983,2,Tabuk
1255,Keyboard,173,3,Riyadh
1256,Keyboard,1454,4,Dammam
1257,Phone,1587,2,Abha
1258,Keyboard,1528,5,Tabuk
1259,Monitor,889,4,Dammam
1260,Monitor,394,5,Dammam
1261,Phone,1458,4,Abha
1262,Laptop,1916,3,Tabuk
1263,Tablet,679,1,Jeddah
1264,Monitor,1265,5,Tabuk
1265,Laptop,1459,5,Tabuk
1266,Laptop,1620,5,Jeddah
1267,Phone,183,3,Jeddah
1268,Monitor,1004,4,Jeddah
1269,Monitor,1829,1,Tabuk
1270,Phone,1385,2,Dammam
1271,Keyboard,1656,5,Tabuk
1272,Phone,848,5,Riyadh
1273,Tablet,456,4,Jeddah
1274,Monitor,1721,2,Dammam
1275,Laptop,1053,3,Riyadh
1276,Laptop,1330,3,Dammam
1277,Monitor,1090,5,Tabuk
1278,Monitor,1610,4,Jeddah
1279,Monitor,1101,3,Abha
1280,Phone,751,1,Tabuk
1281,Laptop,1182,2,Jeddah
1282,Laptop,1453,4,Riyadh
1283,Monitor,1439,5,Tabuk
1284,Monitor,1021,1,Abha
1285,Tablet,232,2,Riyadh
1286,Keyboard,160,3,Riyadh
1287,Keyboard,990,1,Tabuk
1288,Phone,548,4,Jeddah
1289,Keyboard,1169,5,Riyadh
1290,Laptop,397,5,Tabuk
1291,Laptop,1956,4,Riyadh
1292,Laptop,1866,1,Dammam
1293,Monitor,966,2,Tabuk
1294,Keyboard,998,2,Abha
1295,Tablet,456,2,Dammam
1296,Keyboard,1700,2,Jeddah
1297,Keyboard,942,4,Dammam
1298,Phone,1950,1,Jeddah
1299,Phone,1931,1,Tabuk
1300,Monitor,1651,2,Jeddah
1301,Laptop,1284,4,Tabuk
1302,Monitor,1855,5,Riyadh
1303,Tablet,1941,3,Dammam
1304,Monitor,1309,2,Jeddah
1305,Laptop,380,5,Abha
1306,Laptop,1193,2,Tabuk
1307,Laptop,1212,5,Riyadh
1308,Tablet,452,1,Abha
1309,Keyboard,694,3,Dammam
1310,Tablet,1215,5,Dammam
1311,Phone,1581,3,Jeddah
1312,Keyboard,1542,2,Riyadh
1313,Monitor,1139,2,Abha
1314,Tablet,571,4,Riyadh
1315,Phone,713,5,Riyadh
1316,Keyboard,62,4,Tabuk
1317,Tablet,1725,1,Tabuk
1318,Phone,108,4,Tabuk
1319,Monitor,116,3,Tabuk
1320,Tablet,868,5,Jeddah
1321,Tablet,1060,5,Tabuk
1322,Monitor,395,4,Dammam
1323,Keyboard,1759,3,Riyadh
1324,Laptop,525,3,Tabuk
1325,Tablet,1445,4,Dammam
1326,Tablet,1783,1,Abha
1327,Keyboard,1381,1,Abha
1328,Monitor,1438,5,Riyadh
1329,Phone,1243,3,Dammam
1330,Keyboard,331,4,Riyadh
1331,Keyboard,1698,5,Tabuk
1332,Monitor,103,5,Tabuk
1333,Laptop,72,1,Abha
1334,Phone,1095,1,Dammam
1335,Keyboard,963,5,Dammam
1336,Keyboard,535,5,Jeddah
1337,Phone,597,2,Jeddah
1338,Laptop,393,5,Tabuk
1339,Laptop,387,5,Riyadh
1340,Phone,782,5,Tabuk
1341,Phone,1775,2,Jeddah
1342,Laptop,1463,4,Abha
1343,Monitor,316,3,Dammam
1344,Phone,1367,3,Tabuk
1345,Keyboard,976,1,Riyadh
1346,Laptop,335,2,Abha
1347,Laptop,905,2,Riyadh
1348,Monitor,1399,4,Riyadh
1349,Phone,1824,3,Jeddah
1350,Monitor,1429,5,Jeddah
1351,Phone,243,4,Riyadh
1352,Tablet,1301,2,Abha
1353,Phone,1688,5,Riyadh
1354,Laptop,1757,1,Jeddah
1355,Laptop,256,3,Jeddah
1356,Laptop,61,1,Jeddah
1357,Monitor,709,2,Riyadh
1358,Tablet,514,1,Jeddah
1359,Monitor,1529,4,Jeddah
1360,Tablet,100,1,Dammam
1361,Laptop,1646,4,Tabuk
1362,Laptop,1569,1,Tabuk
1363,Phone,1300,5,Tabuk
1364,Tablet,449,3,Dammam
1365,Laptop,1088,4,Jeddah
1366,Phone,1099,5,Dammam
1367,Tablet,376,3,Abha
1368,Monitor,1769,1,Riyadh
1369,Phone,1276,4,Riyadh
1370,Keyboard,958,1,Abha
1371,Tablet,775,1,Abha
1372,Keyboard,106,5,Dammam
1373,Laptop,1729,2,Abha
1374,Laptop,1684,4,Tabuk
1375,Tablet,1716,3,Tabuk
1376,Phone,1725,2,Tabuk
1377,Phone,1506,1,Dammam
1378,Keyboard,1254,5,Jeddah
1379,Laptop,385,2,Tabuk
1380,Tablet,232,3,Riyadh
1381,Monitor,1114,2,Dammam
1382,Tablet,1668,5,Jeddah
1383,Tablet,1607,5,Tabuk
1384,Laptop,1617,3,Riyadh
1385,Laptop,1729,4,Riyadh
1386,Tablet,402,2,Jeddah
1387,Phone,214,5,Riyadh
1388,Monitor,1162,4,Jeddah
1389,Keyboard,114,1,Riyadh
1390,Tablet,1394,3,Dammam
1391,Keyboard,1547,2,Jeddah
1392,Keyboard,1982,4,Jeddah
1393,Phone,476,5,Abha
1394,Tablet,179,5,Tabuk
1395,Monitor,321,3,Tabuk
1396,Monitor,480,3,Dammam
1397,Keyboard,1050,2,Jeddah
1398,Monitor,1759,2,Abha
1399,Laptop,604,1,Jeddah
1400,Monitor,1775,5,Dammam
1401,Tablet,1260,1,Riyadh
1402,Tablet,1053,5,Tabuk
1403,Phone,1933,2,Riyadh
1404,Tablet,917,5,Jeddah
1405,Monitor,1354,4,Riyadh
1406,Keyboard,794,3,Tabuk
1407,Monitor,1331,3,Riyadh
1408,Keyboard,831,4,Riyadh
1409,Monitor,1341,5,Riyadh
1410,Laptop,1084,4,Abha
1411,Tablet,1890,5,Riyadh
1412,Laptop,1288,3,Abha
1413,Phone,765,1,Riyadh
1414,Monitor,1140,4,Riyadh
1415,Tablet,1702,1,Jeddah
1416,Tablet,646,4,Dammam
1417,Monitor,1929,5,Tabuk
1418,Phone,1656,5,Dammam
1419,Tablet,1949,5,Abha
1420,Laptop,253,3,Abha
1421,Tablet,290,4,Abha
1422,Keyboard,1523,1,Jeddah
1423,Laptop,554,3,Riyadh
1424,Phone,1169,2,Tabuk
1425,Phone,74,5,Dammam
1426,Tablet,1342,4,Jeddah
1427,Phone,260,1,Riyadh
1428,Laptop,1574,4,Tabuk
1429,Tablet,1592,3,Abha
1430,Phone,2000,3,Dammam
1431,Monitor,1243,1,Jeddah
1432,Phone,765,1,Dammam
1433,Laptop,1059,4,Dammam
1434,Monitor,1892,1,Dammam
1435,Phone,1582,3,Tabuk
1436,Keyboard,1749,1,Abha
1437,Phone,1713,2,Abha
1438,Phone,819,1,Tabuk
1439,Tablet,665,1,Tabuk
1440,Monitor,1869,5,Tabuk
1441,Monitor,1073,5,Dammam
1442,Monitor,1859,2,Tabuk
1443,Phone,934,2,Abha
1444,Keyboard,1267,3,Dammam
1445,Phone,250,2,Dammam
1446,Laptop,1170,3,Riyadh
1447,Keyboard,703,4,Riyadh
1448,Laptop,1206,5,Tabuk
1449,Tablet,1772,2,Dammam
1450,Monitor,1955,3,Tabuk
1451,Laptop,1139,2,Riyadh
1452,Phone,786,4,Riyadh
1453,Monitor,1190,1,Abha
1454,Tablet,1226,1,Riyadh
1455,Keyboard,1090,3,Abha
1456,Tablet,1109,2,Tabuk
1457,Monitor,1205,5,Dammam
1458,Tablet,1378,3,Riyadh
1459,Phone,571,4,Dammam
1460,Monitor,311,1,Dammam
1461,Phone,1503,1,Dammam
1462,Keyboard,1743,4,Jeddah
1463,Keyboard,913,3,Tabuk
1464,Tablet,263,1,Abha
1465,Tablet,103,4,Jeddah
1466,Laptop,744,5,Abha
1467,Phone,138,5,Tabuk
1468,Laptop,1850,2,Dammam
1469,Keyboard,696,3,Abha
1470,Phone,404,4,Abha
1471,Monitor,1743,3,Jeddah
1472,Laptop,703,2,Dammam
1473,Tablet,156,3,Tabuk
1474,Tablet,1386,3,Riyadh
1475,Laptop,291,1,Riyadh
1476,Laptop,1729,3,Dammam
1477,Keyboard,77,1,Dammam
1478,Keyboard,793,3,Riyadh
1479,Keyboard,605,4,Jeddah
1480,Keyboard,1721,4,Dammam
1481,Keyboard,460,4,Jeddah
1482,Tablet,1081,2,Abha
1483,Keyboard,1505,5,Dammam
1484,Keyboard,1699,3,Abha
1485,Monitor,1019,5,Jeddah
1486,Laptop,1757,5,Dammam
1487,Laptop,808,1,Tabuk
1488,Laptop,325,3,Dammam
1489,Phone,65,5,Abha
1490,Laptop,1232,1,Tabuk
1491,Tablet,1481,2,Riyadh
1492,Laptop,1970,2,Riyadh
1493,Phone,1463,4,Jeddah
1494,Monitor,602,2,Jeddah
1495,Laptop,1704,3,Riyadh
1496,Laptop,394,3,Riyadh
1497,Phone,527,3,Riyadh
1498,Phone,665,5,Dammam
1499,Keyboard,1422,3,Riyadh
1500,Keyboard,452,5,Dammam
1501,Phone,1586,2,Riyadh
1502,Phone,330,5,Abha
1503,Keyboard,75,5,Tabuk
1504,Monitor,138,4,Dammam
1505,Phone,607,4,Abha
1506,Phone,298,2,Tabuk
1507,Phone,1784,3,Riyadh
1508,Tablet,1985,2,Abha
1509,Tablet,869,2,Riyadh
1510,Phone,1033,5,Riyadh
1511,Tablet,1382,4,Riyadh
1512,Phone,1672,3,Jeddah
1513,Tablet,1572,2,Dammam
1514,Tablet,1650,4,Jeddah
1515,Tablet,1896,3,Abha
1516,Keyboard,897,2,Jeddah
1517,Laptop,1918,5,Tabuk
1518,Keyboard,1116,4,Jeddah
1519,Phone,101,2,Jeddah
1520,Phone,624,3,Tabuk
1521,Keyboard,394,4,Abha
1522,Tablet,1401,1,Tabuk
1523,Tablet,134,4,Tabuk
1524,Phone,160,2,Tabuk
1525,Keyboard,624,5,Jeddah
1526,Laptop,994,2,Tabuk
1527,Phone,1255,3,Dammam
1528,Tablet,686,1,Tabuk
1529,Laptop,1346,5,Riyadh
1530,Tablet,155,4,Abha
1531,Phone,345,5,Dammam
1532,Tablet,124,3,Riyadh
1533,Monitor,1567,2,Tabuk
1534,Phone,800,5,Tabuk
1535,Phone,894,1,Riyadh
1536,Phone,1394,3,Tabuk
1537,Tablet,1263,2,Jeddah
1538,Keyboard,1878,2,Abha
1539,Laptop,512,1,Dammam
1540,Monitor,1575,2,Abha
1541,Tablet,1888,2,Dammam
1542,Monitor,1106,2,Tabuk
1543,Monitor,1852,3,Jeddah
1544,Keyboard,349,2,Riyadh
1545,Phone,1725,2,Dammam
1546,Monitor,784,5,Jeddah
1547,Keyboard,1105,4,Riyadh
1548,Tablet,292,2,Tabuk
1549,Phone,65,3,Riyadh
1550,Laptop,71,1,Riyadh
1551,Monitor,748,5,Riyadh
1552,Laptop,1585,3,Dammam
1553,Laptop,390,2,Riyadh
1554,Monitor,596,2,Riyadh
1555,Phone,1963,4,Riyadh
1556,Laptop,367,2,Abha
1557,Laptop,794,4,Tabuk
1558,Tablet,1159,1,Jeddah
1559,Phone,1180,5,Tabuk
1560,Tablet,1277,1,Abha
1561,Laptop,1445,5,Dammam
1562,Laptop,655,2,Dammam
1563,Phone,1636,2,Abha
1564,Monitor,760,3,Tabuk
1565,Laptop,706,4,Abha
1566,Laptop,1375,3,Abha
1567,Monitor,810,4,Dammam
1568,Phone,1970,4,Riyadh
1569,Monitor,1959,3,Dammam
1570,Laptop,568,1,Jeddah
1571,Monitor,1631,1,Jeddah
1572,Monitor,354,5,Dammam
1573,Monitor,1445,5,Riyadh
1574,Monitor,1732,3,Abha
1575,Laptop,341,3,Riyadh
1576,Phone,1031,3,Abha
1577,Laptop,1395,2,Abha
1578,Keyboard,982,5,Riyadh
1579,Keyboard,1716,1,Tabuk
1580,Tablet,1321,2,Abha
1581,Keyboard,1055,5,Abha
1582,Tablet,986,4,Dammam
1583,Monitor,1991,3,Tabuk
1584,Monitor,110,5,Tabuk
1585,Phone,528,1,Tabuk
1586,Monitor,1742,2,Jeddah
1587,Monitor,605,2,Dammam
1588,Tablet,580,5,Dammam
1589,Keyboard,1599,2,Tabuk
1590,Phone,1475,1,Jeddah
1591,Monitor,1959,5,Abha
1592,Laptop,1177,3,Riyadh
1593,Monitor,540,5,Tabuk
1594,Keyboard,326,4,Abha
1595,Keyboard,1405,1,Tabuk
1596,Tablet,1582,3,Riyadh
1597,Phone,623,1,Jeddah
1598,Tablet,397,4,Tabuk
1599,Keyboard,1100,3,Tabuk
1600,Tablet,189,3,Dammam
1601,Keyboard,1472,2,Riyadh
1602,Keyboard,1406,2,Riyadh
1603,Phone,185,2,Riyadh
1604,Tablet,1945,2,Riyadh
1605,Keyboard,363,5,Tabuk
1606,Phone,1403,2,Riyadh
1607,Laptop,1264,4,Jeddah
1608,Monitor,794,1,Jeddah
1609,Phone,982,1,Dammam
1610,Tablet,1786,3,Riyadh
1611,Tablet,858,5,Riyadh
1612,Tablet,1999,5,Dammam
